"","Rank_1","Rank_2","Rank_3","Rank_4","Rank_5","Rank_6","Rank_7","Rank_8"
"OTU_126791","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126794","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126795","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126797","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126798","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126799","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126800","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126803","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126804","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126806","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126815","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126825","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126827","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126828","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126835","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126837","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126838","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126840","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126841","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126842","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126843","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126845","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126846","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126847","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126849","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126857","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126858","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126861","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126866","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126870","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12690","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126904","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126918","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126920","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126923","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126924","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126935","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126950","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126952","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12696","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126965","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126966","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126967","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126968","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126969","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126973","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126977","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126980","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126983","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12699","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126993","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126995","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_126999","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127000","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127002","Root","Eukaryota","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloropicon","Chloropicon primus"
"OTU_127012","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127016","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127020","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127024","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127026","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127032","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127035","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127038","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127039","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127046","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127049","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127084","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127096","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127097","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127112","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127113","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127114","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127115","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127118","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127127","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127133","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127135","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127140","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127141","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127147","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127152","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127160","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127198","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127220","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127224","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12723","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127230","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127236","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127258","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127259","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127266","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127269","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12727","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127271","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127272","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127275","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127289","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127295","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127305","Root","Eukaryota","phylum_Phaeophyceae","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","unclassified_Dictyota"
"OTU_127315","Root","Eukaryota","phylum_Phaeophyceae","Phaeophyceae","Ectocarpales","unclassified_Ectocarpales",NA,NA
"OTU_127316","Root","Eukaryota","phylum_Phaeophyceae","Phaeophyceae","Ectocarpales","Scytosiphonaceae","unclassified_Scytosiphonaceae",NA
"OTU_127321","Root","Eukaryota","Mollusca","Gastropoda","Siphonariida","Siphonariidae","Williamia","Williamia radiata"
"OTU_127324","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127328","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12733","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127336","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127338","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127339","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127342","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127346","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127348","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127351","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127357","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127358","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127359","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127361","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127364","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127365","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127366","Root","Eukaryota","Rhodophyta","Florideophyceae","Rhodymeniales","family_genus_Rhodymeniales sp. ARS_2011","genus_Rhodymeniales sp. ARS_2011","Rhodymeniales sp. ARS_2011"
"OTU_127368","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127369","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","unclassified_Peyssonnelia"
"OTU_127374","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127376","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127382","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127383","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127392","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127393","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","unclassified_Peyssonneliales",NA,NA
"OTU_127395","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127396","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127397","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127398","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127399","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127400","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127404","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127407","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127408","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","unclassified_Rhodomelaceae",NA
"OTU_127410","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unclassified_Ceramiales",NA,NA
"OTU_127414","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","unclassified_Peyssonneliaceae",NA
"OTU_127415","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","Peyssonnelia sp. 4"
"OTU_127419","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","Peyssonnelia sp. 3"
"OTU_127420","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","Peyssonnelia sp. 4"
"OTU_127423","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127424","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127430","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127432","Root","Eukaryota","Rhodophyta","Florideophyceae","Hapalidiales","Hapalidiaceae","unclassified_Hapalidiaceae",NA
"OTU_127433","Root","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","unclassified_Gigartinales",NA,NA
"OTU_127441","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127446","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127447","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127453","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127455","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127456","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127459","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127460","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127467","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Ramicrusta","unclassified_Ramicrusta"
"OTU_127469","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Ramicrusta","Ramicrusta trichaurea"
"OTU_127478","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Ramicrusta","unclassified_Ramicrusta"
"OTU_127479","Root","Eukaryota","Rhodophyta","Florideophyceae","Gelidiales","Orthogonacladiaceae","Aphanta","Aphanta sp. GHB_2016"
"OTU_127482","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127483","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127484","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127486","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127487","Root","Eukaryota","Rhodophyta",NA,NA,NA,NA,NA
"OTU_127489","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127490","Root","Eukaryota","Rhodophyta","Florideophyceae","Gelidiales","Orthogonacladiaceae","Aphanta","Aphanta ligulata"
"OTU_127492","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127493","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Polystrata","Polystrata sp. 5"
"OTU_127496","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127502","Root","Eukaryota","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Galaxaura","Galaxaura subfruticulosa"
"OTU_127503","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127505","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127507","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127512","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unclassified_Ceramiales",NA,NA
"OTU_127513","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Herposiphonia","Herposiphonia sp. ARS_2011"
"OTU_127514","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127517","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127520","Root","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Porolithaceae","Porolithon","unclassified_Porolithon"
"OTU_127521","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127522","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127526","Root","Eukaryota","Rhodophyta","unclassified_Rhodophyta",NA,NA,NA,NA
"OTU_127527","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127528","Root","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Pneophyllum","Pneophyllum sp. AR_2015"
"OTU_127535","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","unclassified_Peyssonneliaceae",NA
"OTU_127538","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127539","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127540","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127542","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127549","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127550","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","Peyssonnelia sp. 1 indica"
"OTU_127554","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127555","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127563","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127564","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127572","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127573","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127576","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127591","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127592","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127593","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127595","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127599","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127603","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127605","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127607","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127608","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127609","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127610","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127611","Root","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","unclassified_Gigartinales",NA,NA
"OTU_127614","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127618","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127620","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127626","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127631","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127632","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127633","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127634","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127643","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127654","Root","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","unclassified_Gigartinales",NA,NA
"OTU_127655","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127667","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Ramicrusta","Ramicrusta labtasiensis"
"OTU_127670","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127672","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127674","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127676","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_12768","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127683","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127685","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127686","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_12769","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127698","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12770","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127700","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127702","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127706","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127707","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12771","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127710","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127712","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127716","Root","Eukaryota","Arthropoda","Maxillopoda","Harpacticoida","Miraciidae","Amonardia",NA
"OTU_127718","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127719","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12772","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127721","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127729","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12773","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127734","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127740","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127751","Root","Eukaryota","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","unclassified_Peyssonneliaceae",NA
"OTU_127753","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127755","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127756","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127759","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127761","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127762","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127763","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127765","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127766","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","unclassified_Rhodomelaceae",NA
"OTU_127769","Root","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Meredithia","Meredithia compaginata"
"OTU_12777","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127770","Root","Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Meredithia","Meredithia compaginata"
"OTU_127771","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127787","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127788","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_12779","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127794","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12780","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127800","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127804","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127805","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_12781","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127813","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","Chondria sp. ARS_2010"
"OTU_127816","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127819","Root","Eukaryota","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Tricleocarpa","unclassified_Tricleocarpa"
"OTU_127820","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127823","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unclassified_Ceramiales",NA,NA
"OTU_127824","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127828","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127829","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_12783","Root","unclassified_Root",NA,NA,NA,NA,NA,NA
"OTU_127830","Root","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Porolithaceae","Harveylithon","unclassified_Harveylithon"
"OTU_127832","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127835","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127840","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127841","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127843","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127853","Root","Eukaryota","unclassified_Eukaryota",NA,NA,NA,NA,NA
"OTU_127855","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127857","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127861","Root","Eukaryota","Rhodophyta","Florideophyceae","unclassified_Florideophyceae",NA,NA,NA
"OTU_127862","Root","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Spongitidaceae","Rhizolamiella","Rhizolamiella sp. 4"
"OTU_127865","Root","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unclassified_Ceramiales",NA,NA
